imdb_id,Movie Budget,Movie Box Office US/CA,Movie Box Office Worldwide,Movie Length,Movie Rating,Movie Director Names,Movie Director Links,Movie Cast Names,Movie Cast Links,Movie Awards
tt0371746,"$140,000,000 (estimated)","$319,034,126","$585,796,247",2h 6m,7.9,Jon Favreau,['https://www.imdb.com/name/nm0269463/'],"Robert Downey Jr., Gwyneth Paltrow, Terrence Howard","['https://www.imdb.com/name/nm0000375/', 'https://www.imdb.com/name/nm0000569/', 'https://www.imdb.com/name/nm0005024/']","Best Achievement in Sound Editing
Frank E. Eulner

Christopher Boyes, Best Achievement in Visual Effects
John Nelson

Ben Snow

Daniel Sudick

Shane Mahan"
tt1228705,"$200,000,000 (estimated)","$312,433,331","$623,933,331",2h 4m,6.9,Jon Favreau,['https://www.imdb.com/name/nm0269463/'],"Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow","['https://www.imdb.com/name/nm0000375/', 'https://www.imdb.com/name/nm0000620/', 'https://www.imdb.com/name/nm0000569/']","Best Achievement in Visual Effects
Janek Sirrs

Ben Snow

Ged Wright

Daniel Sudick"
tt1300854,"$200,000,000 (estimated)","$409,013,994","$1,215,577,205",2h 10m,7.1,Shane Black,['https://www.imdb.com/name/nm0000948/'],"Robert Downey Jr., Guy Pearce, Gwyneth Paltrow","['https://www.imdb.com/name/nm0000375/', 'https://www.imdb.com/name/nm0001602/', 'https://www.imdb.com/name/nm0000569/']","Best Achievement in Visual Effects
Christopher Townsend

Guy Williams

Erik Nash

Daniel Sudick"
tt0120903,"$75,000,000 (estimated)","$157,299,718","$296,339,528",1h 44m,7.3,Bryan Singer,['https://www.imdb.com/name/nm0001741/'],"Patrick Stewart, Hugh Jackman, Ian McKellen","['https://www.imdb.com/name/nm0001772/', 'https://www.imdb.com/name/nm0413168/', 'https://www.imdb.com/name/nm0005212/']","Best DVD Collection
            For 
        X2

For the ""X Men Collection""."
tt0290334,"$110,000,000 (estimated)","$214,949,694","$407,711,549",2h 14m,7.4,Bryan Singer,['https://www.imdb.com/name/nm0001741/'],"Patrick Stewart, Hugh Jackman, Halle Berry","['https://www.imdb.com/name/nm0001772/', 'https://www.imdb.com/name/nm0413168/', 'https://www.imdb.com/name/nm0000932/']","Best Science Fiction Film, Best Director
Bryan Singer, Best Music
John Ottman, Best Costumes
Louise Mingenbach, Best Make Up
Gordon J. Smith, Best Special Effects
Michael L. Fink

Richard E. Hollander

Stephen Rosenbaum

Mike Vézina, Best DVD Collection
            For 
        X-Men

For the ""X Men Collection""., Best Writing
Michael Dougherty

Dan Harris

David Hayter"
tt0376994,"$210,000,000 (estimated)","$234,362,462","$460,435,291",1h 44m,6.6,Brett Ratner,['https://www.imdb.com/name/nm0711840/'],"Patrick Stewart, Hugh Jackman, Halle Berry","['https://www.imdb.com/name/nm0001772/', 'https://www.imdb.com/name/nm0413168/', 'https://www.imdb.com/name/nm0000932/']","Best Supporting Actress
Famke Janssen, Best Science Fiction Film, Best Supporting Actor
Kelsey Grammer, Best Music
John Powell, Best Costume
Judianna Makovsky, Best Special Effects
John Bruno

Eric Saindon

Craig Lyn"
tt3385516,"$178,000,000 (estimated)","$155,442,489","$543,934,105",2h 24m,6.9,Bryan Singer,['https://www.imdb.com/name/nm0001741/'],"James McAvoy, Michael Fassbender, Jennifer Lawrence","['https://www.imdb.com/name/nm0564215/', 'https://www.imdb.com/name/nm1055413/', 'https://www.imdb.com/name/nm2225369/']","Best Comic-to-Film Motion Picture, Best Director
Bryan Singer, Best Make-Up
Charles Carter

Rita Ciccozzi

Rosalina Da Silva"
tt1877832,"$200,000,000 (estimated)","$233,921,534","$746,045,700",2h 12m,7.9,Bryan Singer,['https://www.imdb.com/name/nm0001741/'],"Patrick Stewart, Ian McKellen, Hugh Jackman","['https://www.imdb.com/name/nm0001772/', 'https://www.imdb.com/name/nm0005212/', 'https://www.imdb.com/name/nm0413168/']","Best Achievement in Visual Effects
Richard Stammers

Lou Pecora

Tim Crosbie

Cameron Waldbauer"
tt1270798,"$160,000,000 (estimated)","$146,408,305","$352,616,690",2h 11m,7.7,Matthew Vaughn,['https://www.imdb.com/name/nm0891216/'],"James McAvoy, Michael Fassbender, Jennifer Lawrence","['https://www.imdb.com/name/nm0564215/', 'https://www.imdb.com/name/nm1055413/', 'https://www.imdb.com/name/nm2225369/']","Outstanding Performance by a Stunt Ensemble in a Motion Picture
Kevin Abercrombie

Matt Baker

Max Bellissimo

Brent Bernhard

Joey Box

Jake Brake

Chris Brewster

Dan Brown

Max Calder

Keith Campbell

Mark Chadwick

Alex Chansky

Jennifer Cobb

George Cottle

Brycen Counts

Eddie Davenport

Greg Dela Riva

Kevin Derr

Thomas Dewier

Jacob Dewitt

Holland Diaz

Zack Duhame

Andy Dylan

Logan Erickson

Mark Fichera

Cliff Fleming

Cory Fleming

Colin Follenweider

Kevin Foster

Duffy Gaver

Mark Ginther

Jessie Graff

Dante Ha

Jeff Habberstad

Trevor Habberstad

Greg Harris

Adam Hart

Randy Haynie

Sy Hollands

Terry Jackson

Clint Jones

Keone Kim

Bobby C. King

Jess King

Adam Kirley

Theo Kypri

Jake Lombard

David Major

Johnny Martin

Michael McGuire

Sean Morrissey

Frédéric North

Chris O'Hara

Mark Rayner

Spiro Razatos

Justin Riemer

Jimmy N. Roberts

Dan Rudert

Tracey Ruggiero

Myke Schwartz

Ben Scott

Diz Sharpe

Larry M. Shorts

Philip J Silvera

Brian Simpson

Brett Smrz

Brian Smrz

Tom Struthers

Mallory Thompson

Frank Torres

Alicia Vela-Bailey

Lee Waddell

Mark Aaron Wagner

Garrett Warren

Chrissy Weathersby Ball

Kyle Weishaar

Roger Yuan"
tt6565702,"$200,000,000 (estimated)","$65,845,974","$252,442,974",1h 53m,5.7,Simon Kinberg,['https://www.imdb.com/name/nm1334526/'],"James McAvoy, Michael Fassbender, Jennifer Lawrence","['https://www.imdb.com/name/nm0564215/', 'https://www.imdb.com/name/nm1055413/', 'https://www.imdb.com/name/nm2225369/']",Sequel or Remake That Shouldn't Have Been Made
tt0096895,"$35,000,000 (estimated)","$251,409,241","$411,569,241",2h 6m,7.5,Tim Burton,['https://www.imdb.com/name/nm0000318/'],"Michael Keaton, Jack Nicholson, Kim Basinger","['https://www.imdb.com/name/nm0000474/', 'https://www.imdb.com/name/nm0000197/', 'https://www.imdb.com/name/nm0000107/']","Best Art Direction-Set Decoration
Anton Furst

Peter Young"
tt0112462,"$100,000,000 (estimated)","$184,069,126","$336,567,158",2h 1m,5.4,Joel Schumacher,['https://www.imdb.com/name/nm0001708/'],"Val Kilmer, Tommy Lee Jones, Jim Carrey","['https://www.imdb.com/name/nm0000174/', 'https://www.imdb.com/name/nm0000169/', 'https://www.imdb.com/name/nm0000120/']","Best Cinematography
Stephen Goldblatt, Best Sound
Donald O. Mitchell

Frank A. Montaño

Michael Herbick

Petur Hliddal, Best Effects, Sound Effects Editing
John Leveque

Bruce Stambler"
tt0118688,"$125,000,000 (estimated)","$107,353,792","$238,235,719",2h 5m,3.7,Joel Schumacher,['https://www.imdb.com/name/nm0001708/'],"Arnold Schwarzenegger, George Clooney, Chris O'Donnell","['https://www.imdb.com/name/nm0000216/', 'https://www.imdb.com/name/nm0000123/', 'https://www.imdb.com/name/nm0000563/']",Best Makeup
tt0103776,"$80,000,000 (estimated)","$162,924,631","$266,915,287",2h 6m,7.1,Tim Burton,['https://www.imdb.com/name/nm0000318/'],"Michael Keaton, Danny DeVito, Michelle Pfeiffer","['https://www.imdb.com/name/nm0000474/', 'https://www.imdb.com/name/nm0000362/', 'https://www.imdb.com/name/nm0000201/']","Best Effects, Visual Effects
Michael L. Fink

Craig Barron

John Bruno

Dennis Skotak, Best Makeup
Ve Neill

Ronnie Specter

Stan Winston"
tt0110357,"$45,000,000 (estimated)","$422,783,777","$968,511,805",1h 28m,8.5,"Roger Allers, Rob Minkoff","['https://www.imdb.com/name/nm0021249/', 'https://www.imdb.com/name/nm0591450/']","Matthew Broderick, Jeremy Irons, James Earl Jones","['https://www.imdb.com/name/nm0000111/', 'https://www.imdb.com/name/nm0000460/', 'https://www.imdb.com/name/nm0000469/']","Best Music, Original Song
Elton John
(music)

Tim Rice
(lyrics)


For the song ""Can You Feel the Love Tonight""., Best Music, Original Score
Hans Zimmer, Best Music, Original Song
Elton John
(music)

Tim Rice
(lyrics)


For the song ""Circle of Life""., Best Music, Original Song
Elton John
(music)

Tim Rice
(lyrics)


For the song ""Hakuna Matata""."
tt0318403,,,"$1,465",1h 17m,6.5,Bradley Raymond,['https://www.imdb.com/name/nm0713214/'],"Nathan Lane, Ernie Sabella, Julie Kavner","['https://www.imdb.com/name/nm0001447/', 'https://www.imdb.com/name/nm0754676/', 'https://www.imdb.com/name/nm0001413/']",Best DVD Release
tt0120131,,,,1h 21m,6.4,"Darrell Rooney, Rob LaDuca","['https://www.imdb.com/name/nm0740311/', 'https://www.imdb.com/name/nm0480349/']","Matthew Broderick, Neve Campbell, Andy Dick","['https://www.imdb.com/name/nm0000111/', 'https://www.imdb.com/name/nm0000117/', 'https://www.imdb.com/name/nm0004873/']","Outstanding Achievement in an Animated Home Video Production, Outstanding Individual Achievement for Music in an Animated Feature Production
Tom Snow
(composer)

Marty Panzer
(lyricist)

Jack Feldman
(lyricist)


For the song ""We Are One""., Outstanding Individual Achievement for Music in an Animated Feature Production
Joss Whedon
(lyricist)


For the song ""My Lullaby""., Outstanding Individual Achievement for Voice Acting in an Animated Feature Production
Suzanne Pleshette


For playing ""Zira""."
tt0800369,"$150,000,000 (estimated)","$181,030,624","$449,326,618",1h 55m,7.0,Kenneth Branagh,['https://www.imdb.com/name/nm0000110/'],"Chris Hemsworth, Anthony Hopkins, Natalie Portman","['https://www.imdb.com/name/nm1165110/', 'https://www.imdb.com/name/nm0000164/', 'https://www.imdb.com/name/nm0000204/']","Best Costumes
Alexandra Byrne, Best Fantasy Film, Best Supporting Actor
Tom Hiddleston, Best Production Design
Bo Welch"
tt10648342,"$250,000,000 (estimated)","$343,256,830","$760,928,081",1h 58m,6.3,Taika Waititi,['https://www.imdb.com/name/nm0169806/'],"Chris Hemsworth, Natalie Portman, Christian Bale","['https://www.imdb.com/name/nm1165110/', 'https://www.imdb.com/name/nm0000204/', 'https://www.imdb.com/name/nm0000288/']","Best Superhero Film, Best Costume
Mayes C. Rubeo, Best Make-Up
Matteo Silvi

Adam Johansen"
tt3501632,"$180,000,000 (estimated)","$315,058,289","$855,301,806",2h 10m,7.9,Taika Waititi,['https://www.imdb.com/name/nm0169806/'],"Chris Hemsworth, Tom Hiddleston, Cate Blanchett","['https://www.imdb.com/name/nm1165110/', 'https://www.imdb.com/name/nm1089991/', 'https://www.imdb.com/name/nm0000949/']","Best Comic-to-Film Motion Picture, Best Supporting Actress
Tessa Thompson"
tt1981115,"$170,000,000 (estimated)","$206,362,140","$644,783,140",1h 52m,6.8,Alan Taylor,['https://www.imdb.com/name/nm0851930/'],"Chris Hemsworth, Natalie Portman, Tom Hiddleston","['https://www.imdb.com/name/nm1165110/', 'https://www.imdb.com/name/nm0000204/', 'https://www.imdb.com/name/nm1089991/']","Best Comic-to-Film Motion Picture, Best Supporting Actor
Tom Hiddleston, Best Costumes
Wendy Partridge, Best Special Effects
Jake Morrison

Paul Corbould

Mark Breakspear, Best Make-Up
Karen Cohen

David White

Elizabeth Yianni-Georgiou"
tt0066999,"$4,000,000 (estimated)","$35,988,495","$35,988,495",1h 42m,7.7,"Don Siegel, Clint Eastwood","['https://www.imdb.com/name/nm0796923/', 'https://www.imdb.com/name/nm0000142/']","Clint Eastwood, Andrew Robinson, Harry Guardino","['https://www.imdb.com/name/nm0000142/', 'https://www.imdb.com/name/nm0732367/', 'https://www.imdb.com/name/nm0345340/']","Best DVD Collection
            For 
        Where Eagles Dare
            , 
        Kelly's Heroes
            , 
        Magnum Force
            , 
        The Enforcer
            , 
        The Outlaw Josey Wales
            , 
        The Gauntlet
            , 
        Every Which Way but Loose
            , 
        Bronco Billy
            and 
        Any Which Way You Can


As part of the collection ""Clint Eastwood: 35 Films, 35 Years at Warner Bros"". The films Honkytonk ...                More


As part of the collection ""Clint Eastwood: 35 Films, 35 Years at Warner Bros"". The films Honkytonk Man (1982), Firefox (1982), Sudden Impact (1983), City Heat (1984), Tightrope (1984), Pale Rider (1985), Heartbreak Ridge (1986), Bird (1988), The Dead Pool (1988), Pink Cadillac (1989), White Hunter Black Heart (1990), The Rookie (1990), Unforgiven (1992), A Perfect World (1993), The Bridges of Madison County (1995), Absolute Power (1997), Midnight in the Garden of Good and Evil (1997), True Crime (1999), Space Cowboys (2000), Blood Work (2002), Mystic River (2003), Million Dollar Baby (2004), Letters from Iwo Jima (2006), Gran Torino (2008), Invictus (2009) and The Eastwood Factor (2010) were also included in the nomination."
tt0094963,"$31,000,000 (estimated)","$37,903,295","$37,903,295",1h 31m,6.3,Buddy Van Horn,['https://www.imdb.com/name/nm0887174/'],"Clint Eastwood, Liam Neeson, Patricia Clarkson","['https://www.imdb.com/name/nm0000142/', 'https://www.imdb.com/name/nm0000553/', 'https://www.imdb.com/name/nm0165101/']",
tt0086383,"$22,000,000 (estimated)","$67,642,693","$67,642,693",1h 57m,6.6,Clint Eastwood,['https://www.imdb.com/name/nm0000142/'],"Clint Eastwood, Sondra Locke, Pat Hingle","['https://www.imdb.com/name/nm0000142/', 'https://www.imdb.com/name/nm0516800/', 'https://www.imdb.com/name/nm0385757/']","Best DVD Collection
            For 
        Dirty Harry
            , 
        Magnum Force
            and 
        The Enforcer

As part of ""Dirty Harry: Ultimate Collector's Edition""."
tt0074483,"$9,000,000 (estimated)","$46,236,000","$46,236,000",1h 36m,6.7,James Fargo,['https://www.imdb.com/name/nm0267309/'],"Clint Eastwood, Tyne Daly, Harry Guardino","['https://www.imdb.com/name/nm0000142/', 'https://www.imdb.com/name/nm0002033/', 'https://www.imdb.com/name/nm0345340/']","Best DVD Collection
            For 
        Where Eagles Dare
            , 
        Kelly's Heroes
            , 
        Dirty Harry
            , 
        Magnum Force
            , 
        The Outlaw Josey Wales
            , 
        The Gauntlet
            , 
        Every Which Way but Loose
            , 
        Bronco Billy
            and 
        Any Which Way You Can


As part of the collection ""Clint Eastwood: 35 Films, 35 Years at Warner Bros"". The films Honkytonk ...                More


As part of the collection ""Clint Eastwood: 35 Films, 35 Years at Warner Bros"". The films Honkytonk Man (1982), Firefox (1982), Sudden Impact (1983), City Heat (1984), Tightrope (1984), Pale Rider (1985), Heartbreak Ridge (1986), Bird (1988), The Dead Pool (1988), Pink Cadillac (1989), White Hunter Black Heart (1990), The Rookie (1990), Unforgiven (1992), A Perfect World (1993), The Bridges of Madison County (1995), Absolute Power (1997), Midnight in the Garden of Good and Evil (1997), True Crime (1999), Space Cowboys (2000), Blood Work (2002), Mystic River (2003), Million Dollar Baby (2004), Letters from Iwo Jima (2006), Gran Torino (2008), Invictus (2009) and The Eastwood Factor (2010) were also included in the nomination."
tt0070355,,"$39,768,000","$39,768,000",2h 4m,7.2,Ted Post,['https://www.imdb.com/name/nm0692872/'],"Clint Eastwood, Hal Holbrook, Mitchell Ryan","['https://www.imdb.com/name/nm0000142/', 'https://www.imdb.com/name/nm0001358/', 'https://www.imdb.com/name/nm0752751/']","Best DVD Collection
            For 
        Where Eagles Dare
            , 
        Kelly's Heroes
            , 
        Dirty Harry
            , 
        The Enforcer
            , 
        The Outlaw Josey Wales
            , 
        The Gauntlet
            , 
        Every Which Way but Loose
            , 
        Bronco Billy
            and 
        Any Which Way You Can


As part of the collection ""Clint Eastwood: 35 Films, 35 Years at Warner Bros"". The films Honkytonk ...                More


As part of the collection ""Clint Eastwood: 35 Films, 35 Years at Warner Bros"". The films Honkytonk Man (1982), Firefox (1982), Sudden Impact (1983), City Heat (1984), Tightrope (1984), Pale Rider (1985), Heartbreak Ridge (1986), Bird (1988), The Dead Pool (1988), Pink Cadillac (1989), White Hunter Black Heart (1990), The Rookie (1990), Unforgiven (1992), A Perfect World (1993), The Bridges of Madison County (1995), Absolute Power (1997), Midnight in the Garden of Good and Evil (1997), True Crime (1999), Space Cowboys (2000), Blood Work (2002), Mystic River (2003), Million Dollar Baby (2004), Letters from Iwo Jima (2006), Gran Torino (2008), Invictus (2009) and The Eastwood Factor (2010) were also included in the nomination."
tt0078346,"$55,000,000 (estimated)","$134,478,449","$300,478,449",2h 23m,7.4,Richard Donner,['https://www.imdb.com/name/nm0001149/'],"Christopher Reeve, Margot Kidder, Gene Hackman","['https://www.imdb.com/name/nm0001659/', 'https://www.imdb.com/name/nm0452288/', 'https://www.imdb.com/name/nm0000432/']","Les Bowie

Colin Chilvers

Denys N. Coop

Roy Field

Derek Meddings

Zoran Perisic


For visual effects., Best Sound
Gordon K. McCallum

Graham V. Hartstone

Nicolas Le Messurier

Roy Charman, Best Film Editing
Stuart Baird, Best Music, Original Score
John Williams"
tt0081573,"$54,000,000 (estimated)","$108,185,706","$108,185,706",2h 7m,6.8,"Richard Lester, Richard Donner","['https://www.imdb.com/name/nm0504513/', 'https://www.imdb.com/name/nm0001149/']","Gene Hackman, Christopher Reeve, Margot Kidder","['https://www.imdb.com/name/nm0000432/', 'https://www.imdb.com/name/nm0001659/', 'https://www.imdb.com/name/nm0452288/']","Best DVD Collection
Warner Bros.

            For 
        Superman
            , 
        Superman II: The Richard Donner Cut
            , 
        Superman III
            , 
        Superman IV: The Quest for Peace
            and 
        Superman Returns

As part of the collection ""Superman: The Motion Picture Anthology (1978-2006)""."
